,Unnamed: 0,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,OrderDate,TransactionTime,ItemProfit,WeekID,DayID
8508,8508,T73736,4189,15/6/72,F,CHENNAI,253.57,2016-02-08,203829.0,253.0,4,31
8548,8548,T73788,2878,18/10/90,F,NEW DELHI,18375.22,2016-02-08,183821.0,550.0,4,31
8581,8581,T73828,4839,4/9/89,F,GURGAON,87172.47,2016-02-08,190824.0,100.0,4,31
8605,8605,T73867,1731,21/7/92,F,SILIGURI,15179.26,2016-02-08,182311.0,30.0,4,31
8658,8658,T73939,4540,22/3/84,M,MONDETOWER MUMBAI,13782.77,2016-02-08,212352.0,402.0,4,31
8667,8667,T73955,6289,3/4/93,M,COIMBATORE,191.68,2016-02-08,174305.0,300.0,4,31
8803,8803,T74153,726,20/10/92,M,DELHI,26527.29,2016-02-08,152708.0,250.0,4,31
8805,8805,T74156,586,1/1/1800,M,CHENNAI,64303.75,2016-02-08,161503.0,625.93,4,31
8813,8813,T74168,7026,15/12/93,M,PANIPAT,2470.22,2016-02-08,172315.0,291.5,4,31
8890,8890,T74276,1319,15/7/95,F,SILCHAR,25177.71,2016-02-08,141338.0,340.0,4,31
8919,8919,T74319,718,2/12/89,F,MUMBAI,95.6,2016-02-08,204850.0,330.0,4,31
9016,9016,T74450,6424,13/10/90,F,DELHI,59316.46,2016-02-08,181105.0,197.0,4,31
9072,9072,T74523,864,13/12/93,F,FARIDABAD,23611.56,2016-02-08,193316.0,100.0,4,31
9096,9096,T74558,2138,26/2/80,M,BHUBANESHWAR,175770.52,2016-02-08,183941.0,603.0,4,31
9149,9149,T74640,7176,1/1/1800,M,TIRUPPUR,8770.58,2016-02-08,190740.0,600.0,4,31
9197,9197,T74713,852,4/12/85,F,KOCHI,28.74,2016-02-08,192811.0,1489.57,4,31
9201,9201,T74720,7304,15/12/88,F,HYDERABAD,1541.16,2016-02-08,174549.0,120.0,4,31
9220,9220,T74747,540,27/9/65,M,TRIVANDRUM,595.95,2016-02-08,182837.0,505.0,4,31
9222,9222,T74750,3934,23/9/91,M,PUNE,50494.8,2016-02-08,184143.0,35.0,4,31
9255,9255,T74802,180,14/4/76,F,NEW DELHI,444125.97,2016-02-08,131141.0,299.0,4,31
9259,9259,T74807,443,11/10/88,M,GURGAON,14044.73,2016-02-08,185128.0,239.2,4,31
9316,9316,T74879,2356,18/6/73,M,NOIDA,55424.0,2016-02-08,190608.0,250.0,4,31
9325,9325,T74891,7083,9/6/93,M,SIRSA,111.24,2016-02-08,192530.0,300.0,4,31
9327,9327,T74893,5276,13/4/83,M,BANGALORE,55069.51,2016-02-08,183229.0,200.0,4,31
9364,9364,T74945,3238,5/10/88,M,HYDERABAD,31348.17,2016-02-08,185725.0,45.0,4,31
9494,9494,T75145,6550,17/5/82,M,CHENNAI,1543.35,2016-02-08,185510.0,20.0,4,31
9512,9512,T75174,6981,29/3/88,M,MUMBAI,14423.31,2016-02-08,184313.0,100.0,4,31
9584,9584,T75278,1222,1/1/1800,M,CHENNAI,728.96,2016-02-08,173123.0,200.0,4,31
9599,9599,T75304,2983,5/7/76,M,DELHI,73.79,2016-02-08,175524.0,250.0,4,31
9609,9609,T75319,535,7/9/89,M,KALIMPONG,15286.76,2016-02-08,174327.0,219.0,4,31
9663,9663,T75401,874,29/4/76,M,BANGALORE,24342.89,2016-02-08,183433.0,653.0,4,31
9691,9691,T75438,2615,5/4/91,M,PATHANKOT,114610.83,2016-02-08,205534.0,400.0,4,31
9704,9704,T75459,4511,3/11/88,M,THANE,31183.8,2016-02-08,183534.0,376.0,4,31
9720,9720,T75488,7278,7/3/83,F,NEW DELHI,34732.27,2016-02-08,182107.0,604.35,4,31
9734,9734,T75506,3554,30/12/82,F,THANE,95814.82,2016-02-08,174910.0,160.0,4,31
9814,9814,T75620,5261,24/3/87,M,BANGALORE,51484.27,2016-02-08,204836.0,402.0,4,31
9817,9817,T75626,5237,5/12/87,M,CHENNAI,25215.47,2016-02-08,192936.0,999.0,4,31
9864,9864,T75694,7287,13/5/80,M,INDORE,25379.01,2016-02-08,184651.0,16.84,4,31
9922,9922,T75783,3761,2/10/85,M,AMRITSAR,218428.37,2016-02-08,225815.0,660.0,4,31
9988,9988,T75884,5283,1/1/1800,M,NOIDA,50743.7,2016-02-08,184007.0,221.72,4,31
10015,10015,T75920,6057,22/9/78,M,BANGALORE,37390.26,2016-02-08,181610.0,700.0,4,31
10024,10024,T75932,5845,11/3/77,M,THANE (WEST),37113.48,2016-02-08,185818.0,500.0,4,31
10102,10102,T76032,6697,9/8/89,M,MATHURA,120822.31,2016-02-08,191351.0,210.0,4,31
10206,10206,T76178,2797,28/3/63,M,KOLKATA,46.17,2016-02-08,184644.0,110.0,4,31
10247,10247,T76233,3116,16/1/91,F,BANGALORE,2960.07,2016-02-08,203546.0,250.0,4,31
10292,10292,T76294,5910,9/5/86,M,VIZIANAGARAM,5080.33,2016-02-08,181042.0,825.0,4,31
10298,10298,T76304,5170,11/11/82,M,TRIVANDRUM,2212.19,2016-02-08,175938.0,349.1,4,31
10302,10302,T76311,163,14/9/82,F,CHENNAI,373591.48,2016-02-08,180935.0,491.0,4,31
10316,10316,T76330,3735,31/7/69,F,SANTACRUZ,1202.7,2016-02-08,185706.0,450.0,4,31
10408,10408,T76461,3662,12/5/92,F,VADAKARA,2431.26,2016-02-08,191105.0,447.0,4,31
10470,10470,T76553,4076,10/8/94,M,NEW DELHI,2783.1,2016-02-08,184513.0,463.81,4,31
10496,10496,T76593,188,29/9/85,F,BANGALORE,6236.85,2016-02-08,213109.0,80.0,4,31
10513,10513,T76614,5513,3/10/83,F,BANGALORE,11453.31,2016-02-08,205745.0,581.0,4,31
10597,10597,T76732,4320,10/11/83,M,CHANDIGARH,88.9,2016-02-08,142249.0,250.0,4,31
10631,10631,T76773,1995,9/6/87,M,NAGPUR,165.22,2016-02-08,194951.0,249.0,4,31
10668,10668,T76824,5828,25/4/93,M,GURGAON,7743.45,2016-02-08,195956.0,840.0,4,31
10673,10673,T76831,3804,17/12/86,M,KOLKATA,175588.81,2016-02-08,201444.0,193.0,4,31
10762,10762,T76962,2657,2/6/90,M,NEW DELHI,4716.1,2016-02-08,194903.0,808.0,4,31
10770,10770,T76974,2389,2/2/94,M,AHMEDABAD,9244.94,2016-02-08,203047.0,20.0,4,31
10834,10834,T77109,5894,9/5/84,M,THENI,2345.12,2016-02-08,195230.0,75.0,4,31
10855,10855,T77132,1079,12/7/95,F,SECUNDERABAD,2984.8,2016-02-08,194452.0,998.0,4,31
10972,10972,T77351,2956,8/1/88,M,GURGAON,18326.71,2016-02-08,200656.0,279.0,4,31
10992,10992,T77377,4559,1/1/1800,M,NEW DELHI,6834.37,2016-02-08,195253.0,1000.0,4,31
11005,11005,T77401,7020,7/7/88,F,BIJNOR,218641.71,2016-02-08,203442.0,94.0,4,31
11100,11100,T77602,2015,11/6/89,M,ROPAR,2384.55,2016-02-08,194822.0,500.0,4,31
11114,11114,T77619,6773,26/4/89,F,THIRUNINDRAVUR,7506.92,2016-02-08,194222.0,254.0,4,31
11148,11148,T77664,2617,21/10/86,M,1ST STAGE MYSORE,165300.53,2016-02-08,202814.0,499.0,4,31
11251,11251,T77810,4928,25/8/88,F,THANE,26930.55,2016-02-08,194802.0,592.66,4,31
11254,11254,T77814,3502,19/11/93,M,MUMBAI,2892.22,2016-02-08,200302.0,61.0,4,31
11300,11300,T77881,1373,17/9/89,M,PAONTA SAHIB,1948.13,2016-02-08,202239.0,160.0,4,31
11353,11353,T77960,5052,10/10/84,M,MOHALI,21545.12,2016-02-08,192952.0,200.0,4,31
11369,11369,T77980,7252,5/2/87,M,MARG LOWER PAREL MUMBAI,1146.6,2016-02-08,190839.0,210.0,4,31
11424,11424,T78066,1223,11/4/90,M,WEST MIDNAPORE,158790.88,2016-02-08,210019.0,42.0,4,31
11442,11442,T78094,3810,21/3/95,M,CHANDIGARH,41407.86,2016-02-08,202008.0,50.0,4,31
11529,11529,T78236,6402,29/6/86,M,FARIDABAD,78273.15,2016-02-08,200959.0,304.04,4,31
11540,11540,T78252,4166,1/1/1800,M,NEW DELHI,1629378.7,2016-02-08,94446.0,55.75,4,31
11553,11553,T78270,6877,8/6/86,F,BANGALORE,138246.94,2016-02-08,200136.0,406.0,4,31
11638,11638,T78408,6193,23/6/91,F,NEW DELHI,10977.92,2016-02-08,121237.0,60.0,4,31
11753,11753,T78576,1738,20/6/86,F,NAVI MUMBAI,14647.3,2016-02-08,200205.0,300.0,4,31
11769,11769,T78622,2037,6/11/93,F,MUMBAI,11135.62,2016-02-08,205432.0,129.79,4,31
11787,11787,T78655,3504,1/7/88,F,MOHALI,3868.03,2016-02-08,144244.0,20.0,4,31
11788,11788,T78656,1982,12/7/95,F,SECUNDERABAD,2984.8,2016-02-08,194751.0,998.0,4,31
11850,11850,T78742,4843,27/9/79,M,ERNAKULAM,1098.11,2016-02-08,203201.0,315.0,4,31
11865,11865,T78765,1279,28/9/91,F,JALPAIGURI,33208.1,2016-02-08,202150.0,200.0,4,31
11874,11874,T78778,824,2/4/93,F,MUMBAI,17212.63,2016-02-08,201428.0,140.0,4,31
11875,11875,T78780,4647,1/5/84,M,CHENNAI,8418.92,2016-02-08,202101.0,500.0,4,31
11928,11928,T78865,6083,29/4/91,M,BACKSIDE HUBLI,8816.27,2016-02-08,194459.0,196.0,4,31
11942,11942,T78885,986,15/9/87,M,GURGAON,19644.46,2016-02-08,194840.0,774.0,4,31
11986,11986,T78938,5944,15/7/89,M,VADODARA,11881.91,2016-02-08,143438.0,80.0,4,31
11993,11993,T78946,472,15/10/91,M,CHENNAI,6763.09,2016-02-08,200150.0,535.0,4,31
11997,11997,T78950,4091,24/4/90,F,NEW DELHI,5921.52,2016-02-08,141914.0,50.0,4,31
12023,12023,T78986,3978,16/2/86,M,SURAT,627.36,2016-02-08,210403.0,20.0,4,31
12092,12092,T79098,4449,14/1/73,M,KOLKATA,10828.72,2016-02-08,195235.0,614.3,4,31
12099,12099,T79107,6146,2/1/73,M,JAIPUR,10288.68,2016-02-08,201832.0,310.0,4,31
12165,12165,T79191,4642,24/4/88,M,FARIDABAD,146515.08,2016-02-08,201008.0,479.0,4,31
12234,12234,T79330,2552,3/12/94,F,NAVI MUMBAI,5555.77,2016-02-08,193227.0,50.0,4,31
12248,12248,T79346,5678,18/9/89,M,HYDERABAD,11035.68,2016-02-08,195049.0,125.0,4,31
12350,12350,T79520,2993,28/11/91,F,ALAPPUZHA,9706.62,2016-02-08,144511.0,200.0,4,31
12427,12427,T79629,5605,7/1/91,M,SHIMOGA,3534.93,2016-02-08,200435.0,120.0,4,31
12435,12435,T79640,1808,14/11/86,F,MUMBAI,133210.95,2016-02-08,210719.0,250.0,4,31
12525,12525,T79789,2675,1/9/77,M,MUMBAI,62.36,2016-02-08,195339.0,618.0,4,31
12543,12543,T79813,5854,6/2/78,M,HYDERABAD,58183.62,2016-02-08,200228.0,650.0,4,31
12576,12576,T79860,5641,3/2/91,M,GURGAON,0.02,2016-02-08,205016.0,238.2,4,31
12587,12587,T79873,1840,1/7/55,F,CHENNAI,8333.33,2016-02-08,211334.0,200.0,4,31
12632,12632,T79970,1851,28/5/79,M,PUNE,38418.1,2016-02-08,193747.0,100.86,4,31
12635,12635,T79973,2468,23/5/84,M,BANGALORE,98354.89,2016-02-08,193820.0,200.0,4,31
12662,12662,T80007,532,20/5/89,M,CALANGUTE,505698.4,2016-02-08,203248.0,445.0,4,31
12682,12682,T80037,3019,22/12/91,M,GURGAON,7864.04,2016-02-08,203136.0,1500.0,4,31
12710,12710,T80074,4633,16/10/83,M,NOIDA,386923.94,2016-02-08,210520.0,500.0,4,31
12770,12770,T80213,3754,16/8/72,M,ANDHERI (E) MUMBAI,469454.92,2016-02-08,212524.0,594.0,4,31
12774,12774,T80218,5184,7/12/93,M,CHURU,668.52,2016-02-08,213241.0,200.0,4,31
12817,12817,T80277,1235,26/10/87,M,NEW DELHI,497796.11,2016-02-08,213310.0,616.0,4,31
12826,12826,T80292,7091,29/8/90,M,KOLKATA,512.57,2016-02-08,221729.0,101.15,4,31
12934,12934,T80539,5375,18/4/91,M,MUMBAI,53959.36,2016-02-08,214259.0,145.0,4,31
12950,12950,T80561,1524,1/4/89,M,DEHRADUN,10407.15,2016-02-08,215111.0,120.0,4,31
13208,13208,T81126,965,29/9/90,F,NEW DELHI,63972.18,2016-02-08,213757.0,195.0,4,31
13219,13219,T81141,50,1/8/87,F,DELHI,1643.93,2016-02-08,214513.0,320.0,4,31
13247,13247,T81176,662,24/8/93,M,BHUJ,4278.84,2016-02-08,222934.0,122.0,4,31
13248,13248,T81177,3718,12/2/62,M,MUMBAI,15172.36,2016-02-08,230034.0,540.0,4,31
13249,13249,T81178,5439,23/8/83,F,PUNE,452081.65,2016-02-08,134042.0,13.23,4,31
13318,13318,T81292,1375,11/6/93,M,HARIDWAR,28054.11,2016-02-08,232137.0,200.0,4,31
13333,13333,T81314,5451,2/12/88,M,GUWAHATI,4634.99,2016-02-08,224112.0,45.0,4,31
13402,13402,T81488,5000,14/12/79,F,MEHSANA,10612.94,2016-02-08,222939.0,299.0,4,31
13443,13443,T81546,5876,1/1/1800,M,HYDERABAD,28365.94,2016-02-08,224400.0,110.0,4,31
13444,13444,T81547,4622,9/1/93,M,PUNE,11.52,2016-02-08,234748.0,20.0,4,31
13471,13471,T81617,5714,15/7/87,M,GURGAON,1438.21,2016-02-08,235458.0,19.0,4,31
13507,13507,T81736,5055,1/7/74,M,MUMBAI,1810.79,2016-02-08,211030.0,483.0,4,31
13523,13523,T81759,3765,28/5/92,M,GURGAON,9575.7,2016-02-08,211031.0,146.0,4,31
13617,13617,T81931,2894,17/7/96,M,REWARI,10199.89,2016-02-08,235951.0,89.0,4,31
13625,13625,T81943,6318,9/2/89,M,CHENNAI,14879.34,2016-02-08,224621.0,678.0,4,31
13681,13681,T82071,2268,1/1/1800,M,BANGALORE,733684.62,2016-02-08,212522.0,233.0,4,31
13703,13703,T82101,726,1/9/84,M,MUMBAI,1224.76,2016-02-08,213338.0,245.0,4,31
13712,13712,T82111,5060,20/3/73,M,LUCKNOW,28130.08,2016-02-08,211307.0,199.7,4,31
13740,13740,T82154,2030,9/7/97,M,CHANDIGARH,1.73,2016-02-08,214934.0,45.0,4,31
13751,13751,T82171,3196,26/12/89,M,JYOTIBA PHULE NAGAR,1759.25,2016-02-08,221057.0,50.0,4,31
13803,13803,T82285,5775,18/2/89,M,AHMEDABAD,9745.27,2016-02-08,225841.0,39.0,4,31
13806,13806,T82288,1841,3/3/78,M,NEW DELHI,261660.43,2016-02-08,225727.0,373.0,4,31
13861,13861,T82411,6964,30/7/90,M,NAVIMUMBAI,93212.39,2016-02-08,213842.0,560.0,4,31
13889,13889,T82448,1775,7/1/93,F,DELHI,2177.51,2016-02-08,222829.0,270.0,4,31
13912,13912,T82477,3619,3/12/89,F,BANGALORE,30403.46,2016-02-08,230738.0,151.0,4,31
13923,13923,T82490,25,24/1/94,M,BARASAT,2256.15,2016-02-08,223712.0,265.31,4,31
14056,14056,T82782,1984,17/2/90,M,MUMBAI,92995.47,2016-02-08,223146.0,177.28,4,31
14058,14058,T82786,6709,27/2/88,M,LUCKNOW,6025.41,2016-02-08,235115.0,200.0,4,31
14095,14095,T82829,3154,19/8/94,M,NEW DELHI,5958.67,2016-02-08,223204.0,300.0,4,31
14183,14183,T83059,6250,11/6/86,M,INDORE,0.28,2016-02-08,221718.0,58.0,4,31
14198,14198,T83084,921,14/7/88,F,KOLKATA,13489.09,2016-02-08,171423.0,199.0,4,31
14206,14206,T83093,2759,24/1/93,M,DELHI,60.42,2016-02-08,210158.0,300.0,4,31
14230,14230,T83121,599,27/4/91,F,NASHIK,8143.8,2016-02-08,215944.0,349.13,4,31
14234,14234,T83126,6127,11/3/93,M,CHAMOLI,6346.56,2016-02-08,212221.0,448.0,4,31
14257,14257,T83152,4005,23/12/88,F,NOIDA,53788.83,2016-02-08,220255.0,20.0,4,31
14329,14329,T83352,6568,6/6/91,M,ANDROTH,7.96,2016-02-08,222039.0,100.0,4,31
14343,14343,T83373,6904,9/8/93,F,CHANDIGARH,20935.3,2016-02-08,215353.0,12.0,4,31
14410,14410,T83468,4590,3/7/82,M,CHENNAI,13521.91,2016-02-08,211355.0,105.0,4,31
14432,14432,T83501,4767,6/5/86,M,NOIDA,8180.42,2016-02-08,230950.0,500.0,4,31
14471,14471,T83657,2917,1/1/78,M,GURGAON,7525.44,2016-02-08,210853.0,320.0,4,31
14556,14556,T83780,3350,8/6/60,M,MUMBAI,78903.88,2016-02-08,230727.0,99.0,4,31
14559,14559,T83785,4780,26/12/91,M,MOGA,5057.02,2016-02-08,221523.0,499.0,4,31
14594,14594,T83846,3870,7/2/92,M,GHAZIABAD,18902.63,2016-02-08,222128.0,325.0,4,31
14618,14618,T83975,6821,25/2/93,F,GURGAON,20431.76,2016-02-08,212908.0,250.0,4,31
14638,14638,T84001,1506,18/5/88,F,MUMBAI,260092.28,2016-02-08,215240.0,850.0,4,31
14661,14661,T84030,4814,22/7/86,M,GREATER NOIDA,843.56,2016-02-08,220628.0,50.0,4,31
14692,14692,T84069,3631,8/8/86,M,MUMBAI,8835.45,2016-02-08,234357.0,54.0,4,31
14776,14776,T84182,910,10/12/68,M,RAJKOT,16625.4,2016-02-08,165517.0,100.0,4,31
14801,14801,T84314,4772,10/3/87,F,MUMBAI,22637.97,2016-02-08,215152.0,166.74,4,31
14830,14830,T84350,4557,18/12/96,F,NR AMITABH BUNGLOW MUMBAI,11332.52,2016-02-08,215448.0,270.0,4,31
14890,14890,T84425,7036,3/5/81,M,GURGAON,45545.01,2016-02-08,174550.0,1000.0,4,31
14892,14892,T84427,6391,1/1/1800,M,NEW DELHI,446.93,2016-02-08,225355.0,45.0,4,31
14908,14908,T84446,640,26/7/79,M,DELHI,9101.3,2016-02-08,235755.0,700.0,4,31
14927,14927,T84472,6008,25/11/89,F,DELHI,20302.09,2016-02-08,230333.0,500.0,4,31
14935,14935,T84481,7185,26/9/79,F,DELHI,136.98,2016-02-08,233744.0,36.0,4,31
14959,14959,T84603,2963,12/9/90,M,PUNE,7705.78,2016-02-08,211209.0,200.0,4,31
14996,14996,T84651,4244,10/1/76,M,MUMBAI,20906.74,2016-02-08,222949.0,385.0,4,31
15054,15054,T84733,714,,M,NEW DELHI,69365.0,2016-02-08,221301.0,85.0,4,31
15074,15074,T84766,2459,5/12/90,M,ROURKELA,4.42,2016-02-08,222451.0,101.15,4,31
15078,15078,T84770,23,22/11/92,M,THANE,545.92,2016-02-08,223735.0,140.0,4,31
15146,15146,T84948,4414,15/5/91,M,PALLIPPATU,21221.75,2016-02-08,221038.0,645.0,4,31
15147,15147,T84949,4626,28/12/77,M,NEW DELHI,18319.91,2016-02-08,220318.0,1007.0,4,31
15170,15170,T84980,3000,20/10/80,M,ADILABAD,6687.78,2016-02-08,223923.0,410.0,4,31
15191,15191,T85014,6758,11/11/81,M,DELHI,17179.77,2016-02-08,171152.0,259.0,4,31
15194,15194,T85021,6381,1/1/1800,M,NEW DELHI,10.89,2016-02-08,233018.0,100.0,4,31
15195,15195,T85022,2090,20/1/91,M,MUMBAI,64565.39,2016-02-08,223540.0,1000.99,4,31
15198,15198,T85026,3588,12/8/81,M,NEW DELHI,13093.95,2016-02-08,223302.0,340.0,4,31
15207,15207,T85039,1887,31/8/82,M,HYDERABAD,36937.74,2016-02-08,224738.0,200.0,4,31
15314,15314,T77288,945,11/10/91,M,NEW DELHI,236.16,2016-01-08,85932.0,100.0,0,0
15361,15361,T77502,5043,29/8/91,M,NEW DELHI,3212.48,2016-01-08,71215.0,100.0,0,0
15410,15410,T78370,1938,12/5/77,M,HYDERABAD,14344.6,2016-01-08,71034.0,200.0,0,0
15417,15417,T78380,555,10/2/86,M,RANGA REDDY,10639.26,2016-01-08,85702.0,100.0,0,0
15451,15451,T79022,6509,9/3/89,M,JALANDHAR,943.15,2016-01-08,75854.0,297.0,0,0
15489,15489,T79278,7283,23/12/79,M,BENGALURU,98804.48,2016-01-08,82536.0,290.0,0,0
15524,15524,T79681,5601,14/8/92,F,PATNA,6624.18,2016-01-08,20504.0,130.0,0,0
15532,15532,T79691,5824,2/3/92,M,MUMBAI,14725.59,2016-01-08,81223.0,50.0,0,0
15555,15555,T79914,4,19/3/93,M,MEDAK,16532.04,2016-01-08,74455.0,57.0,0,0
15593,15593,T80135,2499,14/6/88,M,HYDERABAD,430.95,2016-01-08,75201.0,60.0,0,0
15666,15666,T80456,7090,6/6/95,M,DELHI,3194.98,2016-01-08,64225.0,20.0,0,0
15781,15781,T80988,1098,18/5/94,M,DEHRADUN,9551.5,2016-01-08,65522.0,100.0,0,0
15843,15843,T81101,5571,28/10/86,M,EAST MUMBAI,18497.43,2016-01-08,131243.0,40.0,0,0
15904,15904,T81370,754,20/1/93,M,MUMBAI,5149.52,2016-01-08,122827.0,965.0,0,0
15966,15966,T81644,1393,22/8/85,M,KOLKATA,160280.1,2016-01-08,2707.0,111.0,0,0
15974,15974,T81655,389,5/1/87,F,AJMER,536.79,2016-01-08,5719.0,200.0,0,0
16006,16006,T81875,2526,29/10/90,M,BANGALORE,94649.0,2016-01-08,50812.0,180.0,0,0
16018,16018,T81889,4231,14/9/89,F,MOHALI,14254.14,2016-01-08,203807.0,297.0,0,0
16020,16020,T81891,2728,26/11/89,M,MUMBAI,23333.96,2016-01-08,54020.0,500.0,0,0
16109,16109,T82229,5807,3/7/93,M,VELLORE,3230.92,2016-01-08,24410.0,205.0,0,0
16125,16125,T82255,2351,8/11/84,M,AMBALA,1116.4,2016-01-08,61020.0,100.0,0,0
16137,16137,T82320,6795,1/2/92,M,MAU,7880.03,2016-01-08,20331.0,99.0,0,0
16204,16204,T82594,2289,30/11/94,F,BAMBOLIM,6263.45,2016-01-08,61950.0,705.0,0,0
16208,16208,T82599,6683,20/6/60,M,MUMBAI,40549.89,2016-01-08,65449.0,44.0,0,0
16268,16268,T82868,7013,2/6/90,M,GHAZIABAD,3587.99,2016-01-08,203032.0,305.0,0,0
16289,16289,T82899,5590,6/5/65,M,GURGAON,46.15,2016-01-08,71127.0,268.0,0,0
16317,16317,T82964,6639,17/11/85,M,KOLKATA,520626.97,2016-01-08,83033.0,500.0,0,0
16375,16375,T83235,6227,7/6/84,M,PATIALA,5937.99,2016-01-08,61213.0,100.0,0,0
16483,16483,T83614,1342,6/3/90,M,SURAT,27552.35,2016-01-08,125006.0,470.0,0,0
16497,16497,T83636,4045,21/10/84,F,VADODARA,26176.02,2016-01-08,83341.0,155.0,0,0
16547,16547,T83906,30,26/4/93,M,COIMBATORE,618.77,2016-01-08,123250.0,200.0,0,0
16591,16591,T84186,5646,1/2/77,M,BANGALORE,17427.96,2016-01-08,34244.0,100.0,0,0
16634,16634,T84247,797,8/9/88,M,AHMEDABAD,40.35,2016-01-08,130357.0,196.0,0,0
16656,16656,T84274,7124,6/11/87,M,ST THOMAS POST BANGALORE,8950.5,2016-01-08,82934.0,500.0,0,0
16661,16661,T84500,4865,9/5/91,M,CHENNAI,3908.25,2016-01-08,183702.0,47.0,0,0
16701,16701,T84553,2487,12/9/91,F,JAIPUR,27780.44,2016-01-08,60346.0,1000.0,0,0
16786,16786,T84844,5708,1/6/91,M,BANGALORE,22163.87,2016-01-08,131349.0,280.0,0,0
16847,16847,T85092,3313,12/4/84,M,GURGAON,13579.61,2016-01-08,70656.0,900.0,0,0
16868,16868,T85120,2136,7/4/92,M,BANGALORE,231.91,2016-01-08,130223.0,450.0,0,0
16878,16878,T85132,4150,20/1/84,M,KANPUR,5062.56,2016-01-08,120233.0,736.0,0,0
16935,16935,T85217,1945,8/4/89,F,MUMBAI,9016.56,2016-01-08,104635.0,950.0,0,0
16975,16975,T85264,3929,10/8/71,M,NEW DELHI,412.72,2016-01-08,103119.0,800.0,0,0
17005,17005,T85302,2031,15/9/89,M,MUMBAI,409581.43,2016-01-08,125023.0,566.0,0,0
17027,17027,T85340,1238,28/12/87,M,MIRA ROAD E,18.54,2016-01-08,154149.0,374.0,0,0
17038,17038,T85355,4822,3/6/93,M,THANE,9469.29,2016-01-08,105052.0,30.0,0,0
17074,17074,T85400,3812,1/1/91,F,NOIDA,5226.88,2016-01-08,91711.0,149.0,0,0
17145,17145,T85487,3580,24/10/81,M,GURGAON,169091.48,2016-01-08,143452.0,500.0,0,0
17208,17208,T85562,4266,8/11/76,M,GURGAON,73523.7,2016-01-08,84858.0,500.0,0,0
17209,17209,T85563,539,15/8/93,M,NALGONDA,10.43,2016-01-08,84258.0,52.0,0,0
17210,17210,T85564,6956,1/5/88,F,BANGALURU,40445.43,2016-01-08,83844.0,300.0,0,0
17302,17302,T85679,4872,23/10/83,M,MUMBAI,11643.88,2016-01-08,105811.0,300.0,0,0
17329,17329,T85711,2118,1/1/1800,M,MORADABAD,50.47,2016-01-08,93652.0,100.0,0,0
17343,17343,T85726,5861,30/8/88,M,AMBALA,65845.84,2016-01-08,90259.0,1000.0,0,0
17358,17358,T85750,3929,12/9/89,M,JAIPUR,10094.7,2016-01-08,103411.0,244.0,0,0
17411,17411,T85821,2260,14/5/91,M,BANGALORE,738.62,2016-01-08,153435.0,50.0,0,0
17477,17477,T85911,4081,28/3/92,F,GIDDALUR PRAKASAM DISTIC,286.27,2016-01-08,44222.0,30.0,0,0
17480,17480,T85915,3334,5/4/86,M,NOIDA,283393.78,2016-01-08,45622.0,300.0,0,0
17514,17514,T85966,1118,29/9/77,M,PUNE,49221.45,2016-01-08,112404.0,11.0,0,0
17531,17531,T85985,4208,28/1/86,M,DELHI,562.69,2016-01-08,110940.0,1000.0,0,0
17538,17538,T85993,2191,27/10/98,M,PATNA,51864.19,2016-01-08,111339.0,54.0,0,0
17558,17558,T86021,6831,5/4/76,F,LUCKNOW,191337.83,2016-01-08,92736.0,300.0,0,0
17590,17590,T86064,3565,7/7/88,M,GUNTUR,14613.46,2016-01-08,45433.0,19.0,0,0
17643,17643,T86131,2872,12/12/90,M,FARIDABAD,9452.07,2016-01-08,103820.0,196.0,0,0
17653,17653,T86144,6481,28/1/82,M,MUMBAI,10125.92,2016-01-08,111240.0,700.0,0,0
17702,17702,T86202,3871,22/8/90,M,BANGALORE SOUTH BANGALORE,1967.52,2016-01-08,93223.0,20.0,0,0
17708,17708,T86210,4487,20/12/37,M,MUMBAI,4811827.76,2016-01-08,125604.0,35.3,0,0
17724,17724,T86231,3769,28/11/84,M,NEW DELHI,74125.48,2016-01-08,44807.0,290.0,0,0
17801,17801,T86322,4692,19/5/95,M,KHORDHA,10.79,2016-01-08,104515.0,20.0,0,0
17854,17854,T86383,5094,13/1/92,F,FIROZABAD,3834.26,2016-01-08,103216.0,160.0,0,0
17871,17871,T86408,2092,17/6/88,F,MUMBAI,11543.89,2016-01-08,154839.0,459.0,0,0
17874,17874,T86411,1319,25/1/91,M,NEW DELHI,143844.81,2016-01-08,142929.0,40.0,0,0
17882,17882,T86419,6705,11/10/89,M,NEW DELHI,92031.0,2016-01-08,131559.0,50.0,0,0
17917,17917,T86471,194,4/3/64,F,UDAIPUR,3025.9,2016-01-08,112108.0,645.0,0,0
17991,17991,T86567,1139,21/8/89,M,BANGALORE,19088.81,2016-01-08,152243.0,819.0,0,0
17995,17995,T86579,5431,29/8/88,F,DELHI,29189.65,2016-01-08,121656.0,118.0,0,0
18008,18008,T86597,5915,24/10/92,M,HATHRAS,289.44,2016-01-08,111557.0,100.0,0,0
18038,18038,T86639,3770,2/12/86,M,UNNAO,3212.97,2016-01-08,41122.0,249.0,0,0
18041,18041,T86642,3516,31/12/87,M,MUMBAI,28747.37,2016-01-08,85531.0,42.0,0,0
